Uf,Tipo_crime,Ocorrencias,Data
Mato Grosso,Tentativa de homicídio,70,2021-11-01
Mato Grosso,Estupro,168,2021-12-01
Mato Grosso,Furto de veículo,204,2021-12-01
Mato Grosso,Homicídio doloso,57,2021-12-01
Mato Grosso,Lesão corporal seguida de morte,2,2021-12-01
Mato Grosso,Roubo a instituição financeira,1,2021-12-01
Mato Grosso,Roubo de carga,19,2021-12-01
Mato Grosso,Roubo de veículo,124,2021-12-01
Mato Grosso,Roubo seguido de morte (latrocínio),1,2021-12-01
Mato Grosso,Tentativa de homicídio,104,2021-12-01
Mato Grosso do Sul,Estupro,153,2021-01-01
Mato Grosso do Sul,Furto de veículo,231,2021-01-01
Mato Grosso do Sul,Homicídio doloso,31,2021-01-01
Mato Grosso do Sul,Lesão corporal seguida de morte,2,2021-01-01
Mato Grosso do Sul,Roubo a instituição financeira,1,2021-01-01
Mato Grosso do Sul,Roubo de carga,0,2021-01-01
Mato Grosso do Sul,Roubo de veículo,47,2021-01-01
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2,2021-01-01
Mato Grosso do Sul,Tentativa de homicídio,51,2021-01-01
Mato Grosso do Sul,Estupro,134,2021-02-01
Mato Grosso do Sul,Furto de veículo,250,2021-02-01
Mato Grosso do Sul,Homicídio doloso,30,2021-02-01
Mato Grosso do Sul,Lesão corporal seguida de morte,1,2021-02-01
Mato Grosso do Sul,Roubo a instituição financeira,0,2021-02-01
Mato Grosso do Sul,Roubo de carga,0,2021-02-01
Mato Grosso do Sul,Roubo de veículo,41,2021-02-01
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),1,2021-02-01
Mato Grosso do Sul,Tentativa de homicídio,51,2021-02-01
Mato Grosso do Sul,Estupro,129,2021-03-01
Mato Grosso do Sul,Furto de veículo,235,2021-03-01
Mato Grosso do Sul,Homicídio doloso,33,2021-03-01
Mato Grosso do Sul,Lesão corporal seguida de morte,0,2021-03-01
Mato Grosso do Sul,Roubo a instituição financeira,0,2021-03-01
Mato Grosso do Sul,Roubo de carga,0,2021-03-01
Mato Grosso do Sul,Roubo de veículo,45,2021-03-01
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),1,2021-03-01
Mato Grosso do Sul,Tentativa de homicídio,45,2021-03-01
Mato Grosso do Sul,Estupro,132,2021-04-01
Mato Grosso do Sul,Furto de veículo,228,2021-04-01
Mato Grosso do Sul,Homicídio doloso,47,2021-04-01
Mato Grosso do Sul,Lesão corporal seguida de morte,0,2021-04-01
Mato Grosso do Sul,Roubo a instituição financeira,0,2021-04-01
Mato Grosso do Sul,Roubo de carga,0,2021-04-01
Mato Grosso do Sul,Roubo de veículo,45,2021-04-01
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),1,2021-04-01
Mato Grosso do Sul,Tentativa de homicídio,61,2021-04-01
Mato Grosso do Sul,Estupro,144,2021-05-01
Mato Grosso do Sul,Furto de veículo,240,2021-05-01
Mato Grosso do Sul,Homicídio doloso,30,2021-05-01
Mato Grosso do Sul,Lesão corporal seguida de morte,0,2021-05-01
Mato Grosso do Sul,Roubo a instituição financeira,0,2021-05-01
Mato Grosso do Sul,Roubo de carga,0,2021-05-01
Mato Grosso do Sul,Roubo de veículo,56,2021-05-01
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2,2021-05-01
Mato Grosso do Sul,Tentativa de homicídio,48,2021-05-01
Mato Grosso do Sul,Estupro,125,2021-06-01
Mato Grosso do Sul,Furto de veículo,195,2021-06-01
Mato Grosso do Sul,Homicídio doloso,36,2021-06-01
Mato Grosso do Sul,Lesão corporal seguida de morte,0,2021-06-01
Mato Grosso do Sul,Roubo a instituição financeira,0,2021-06-01
Mato Grosso do Sul,Roubo de carga,0,2021-06-01
Mato Grosso do Sul,Roubo de veículo,42,2021-06-01
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),0,2021-06-01
Mato Grosso do Sul,Tentativa de homicídio,39,2021-06-01
Mato Grosso do Sul,Estupro,140,2021-07-01
Mato Grosso do Sul,Furto de veículo,224,2021-07-01
Mato Grosso do Sul,Homicídio doloso,27,2021-07-01
Mato Grosso do Sul,Lesão corporal seguida de morte,1,2021-07-01
Mato Grosso do Sul,Roubo a instituição financeira,0,2021-07-01
Mato Grosso do Sul,Roubo de carga,1,2021-07-01
Mato Grosso do Sul,Roubo de veículo,51,2021-07-01
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),1,2021-07-01
Mato Grosso do Sul,Tentativa de homicídio,46,2021-07-01
Mato Grosso do Sul,Estupro,180,2021-08-01
Mato Grosso do Sul,Furto de veículo,204,2021-08-01
Mato Grosso do Sul,Homicídio doloso,44,2021-08-01
Mato Grosso do Sul,Lesão corporal seguida de morte,3,2021-08-01
Mato Grosso do Sul,Roubo a instituição financeira,0,2021-08-01
Mato Grosso do Sul,Roubo de carga,0,2021-08-01
Mato Grosso do Sul,Roubo de veículo,45,2021-08-01
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),1,2021-08-01
Mato Grosso do Sul,Tentativa de homicídio,52,2021-08-01
Mato Grosso do Sul,Estupro,176,2021-09-01
Mato Grosso do Sul,Furto de veículo,190,2021-09-01
Mato Grosso do Sul,Homicídio doloso,33,2021-09-01
Mato Grosso do Sul,Lesão corporal seguida de morte,0,2021-09-01
Mato Grosso do Sul,Roubo a instituição financeira,0,2021-09-01
Mato Grosso do Sul,Roubo de carga,0,2021-09-01
Mato Grosso do Sul,Roubo de veículo,27,2021-09-01
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),0,2021-09-01
Mato Grosso do Sul,Tentativa de homicídio,49,2021-09-01
Mato Grosso do Sul,Estupro,175,2021-10-01
Mato Grosso do Sul,Furto de veículo,254,2021-10-01
Mato Grosso do Sul,Homicídio doloso,35,2021-10-01
Mato Grosso do Sul,Lesão corporal seguida de morte,1,2021-10-01
Mato Grosso do Sul,Roubo a instituição financeira,0,2021-10-01
Mato Grosso do Sul,Roubo de carga,0,2021-10-01
Mato Grosso do Sul,Roubo de veículo,35,2021-10-01
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),1,2021-10-01
Mato Grosso do Sul,Tentativa de homicídio,51,2021-10-01
Mato Grosso do Sul,Estupro,150,2021-11-01
Mato Grosso do Sul,Furto de veículo,308,2021-11-01
Mato Grosso do Sul,Homicídio doloso,39,2021-11-01
Mato Grosso do Sul,Lesão corporal seguida de morte,1,2021-11-01
Mato Grosso do Sul,Roubo a instituição financeira,1,2021-11-01
Mato Grosso do Sul,Roubo de carga,0,2021-11-01
Mato Grosso do Sul,Roubo de veículo,35,2021-11-01
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),1,2021-11-01
Mato Grosso do Sul,Tentativa de homicídio,46,2021-11-01
Mato Grosso do Sul,Estupro,155,2021-12-01
Mato Grosso do Sul,Furto de veículo,342,2021-12-01
Mato Grosso do Sul,Homicídio doloso,53,2021-12-01
Mato Grosso do Sul,Lesão corporal seguida de morte,3,2021-12-01
Mato Grosso do Sul,Roubo a instituição financeira,0,2021-12-01
Mato Grosso do Sul,Roubo de carga,0,2021-12-01
Mato Grosso do Sul,Roubo de veículo,35,2021-12-01
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),1,2021-12-01
Mato Grosso do Sul,Tentativa de homicídio,67,2021-12-01
Minas Gerais,Estupro,101,2021-01-01
Minas Gerais,Furto de veículo,1235,2021-01-01
Minas Gerais,Homicídio doloso,225,2021-01-01
Minas Gerais,Lesão corporal seguida de morte,1,2021-01-01
Minas Gerais,Roubo a instituição financeira,1,2021-01-01
Minas Gerais,Roubo de carga,27,2021-01-01
Minas Gerais,Roubo de veículo,328,2021-01-01
Minas Gerais,Roubo seguido de morte (latrocínio),8,2021-01-01
Minas Gerais,Tentativa de homicídio,190,2021-01-01
Minas Gerais,Estupro,64,2021-02-01
Minas Gerais,Furto de veículo,1179,2021-02-01
Minas Gerais,Homicídio doloso,175,2021-02-01
Minas Gerais,Lesão corporal seguida de morte,0,2021-02-01
Minas Gerais,Roubo a instituição financeira,0,2021-02-01
Minas Gerais,Roubo de carga,29,2021-02-01
Minas Gerais,Roubo de veículo,279,2021-02-01
Minas Gerais,Roubo seguido de morte (latrocínio),10,2021-02-01
Minas Gerais,Tentativa de homicídio,166,2021-02-01
Minas Gerais,Estupro,73,2021-03-01
Minas Gerais,Furto de veículo,1245,2021-03-01
Minas Gerais,Homicídio doloso,209,2021-03-01
Minas Gerais,Lesão corporal seguida de morte,1,2021-03-01
Minas Gerais,Roubo a instituição financeira,3,2021-03-01
Minas Gerais,Roubo de carga,28,2021-03-01
Minas Gerais,Roubo de veículo,261,2021-03-01
Minas Gerais,Roubo seguido de morte (latrocínio),5,2021-03-01
Minas Gerais,Tentativa de homicídio,189,2021-03-01
Minas Gerais,Estupro,77,2021-04-01
Minas Gerais,Furto de veículo,1136,2021-04-01
Minas Gerais,Homicídio doloso,181,2021-04-01
Minas Gerais,Lesão corporal seguida de morte,2,2021-04-01
Minas Gerais,Roubo a instituição financeira,2,2021-04-01
Minas Gerais,Roubo de carga,23,2021-04-01
Minas Gerais,Roubo de veículo,270,2021-04-01
Minas Gerais,Roubo seguido de morte (latrocínio),4,2021-04-01
Minas Gerais,Tentativa de homicídio,208,2021-04-01
Minas Gerais,Estupro,85,2021-05-01
Minas Gerais,Furto de veículo,1256,2021-05-01
Minas Gerais,Homicídio doloso,200,2021-05-01
Minas Gerais,Lesão corporal seguida de morte,0,2021-05-01
Minas Gerais,Roubo a instituição financeira,0,2021-05-01
Minas Gerais,Roubo de carga,28,2021-05-01
Minas Gerais,Roubo de veículo,275,2021-05-01
Minas Gerais,Roubo seguido de morte (latrocínio),6,2021-05-01
Minas Gerais,Tentativa de homicídio,215,2021-05-01
Minas Gerais,Estupro,88,2021-06-01
Minas Gerais,Furto de veículo,1235,2021-06-01
Minas Gerais,Homicídio doloso,171,2021-06-01
Minas Gerais,Lesão corporal seguida de morte,4,2021-06-01
Minas Gerais,Roubo a instituição financeira,0,2021-06-01
Minas Gerais,Roubo de carga,26,2021-06-01
Minas Gerais,Roubo de veículo,268,2021-06-01
Minas Gerais,Roubo seguido de morte (latrocínio),7,2021-06-01
Minas Gerais,Tentativa de homicídio,173,2021-06-01
Minas Gerais,Estupro,86,2021-07-01
Minas Gerais,Furto de veículo,1199,2021-07-01
Minas Gerais,Homicídio doloso,173,2021-07-01
Minas Gerais,Lesão corporal seguida de morte,2,2021-07-01
Minas Gerais,Roubo a instituição financeira,2,2021-07-01
Minas Gerais,Roubo de carga,22,2021-07-01
Minas Gerais,Roubo de veículo,211,2021-07-01
Minas Gerais,Roubo seguido de morte (latrocínio),9,2021-07-01
Minas Gerais,Tentativa de homicídio,168,2021-07-01
Minas Gerais,Estupro,88,2021-08-01
Minas Gerais,Furto de veículo,1272,2021-08-01
Minas Gerais,Homicídio doloso,180,2021-08-01
Minas Gerais,Lesão corporal seguida de morte,2,2021-08-01
Minas Gerais,Roubo a instituição financeira,0,2021-08-01
Minas Gerais,Roubo de carga,23,2021-08-01
Minas Gerais,Roubo de veículo,227,2021-08-01
Minas Gerais,Roubo seguido de morte (latrocínio),4,2021-08-01
Minas Gerais,Tentativa de homicídio,189,2021-08-01
Minas Gerais,Estupro,83,2021-09-01
Minas Gerais,Furto de veículo,1205,2021-09-01
Minas Gerais,Homicídio doloso,182,2021-09-01
Minas Gerais,Lesão corporal seguida de morte,4,2021-09-01
Minas Gerais,Roubo a instituição financeira,2,2021-09-01
Minas Gerais,Roubo de carga,16,2021-09-01
Minas Gerais,Roubo de veículo,194,2021-09-01
Minas Gerais,Roubo seguido de morte (latrocínio),4,2021-09-01
Minas Gerais,Tentativa de homicídio,180,2021-09-01
Minas Gerais,Estupro,87,2021-10-01
Minas Gerais,Furto de veículo,1184,2021-10-01
Minas Gerais,Homicídio doloso,186,2021-10-01
Minas Gerais,Lesão corporal seguida de morte,3,2021-10-01
Minas Gerais,Roubo a instituição financeira,1,2021-10-01
Minas Gerais,Roubo de carga,28,2021-10-01
Minas Gerais,Roubo de veículo,190,2021-10-01
Minas Gerais,Roubo seguido de morte (latrocínio),8,2021-10-01
Minas Gerais,Tentativa de homicídio,210,2021-10-01
Minas Gerais,Estupro,90,2021-11-01
Minas Gerais,Furto de veículo,1225,2021-11-01
Minas Gerais,Homicídio doloso,170,2021-11-01
Minas Gerais,Lesão corporal seguida de morte,4,2021-11-01
Minas Gerais,Roubo a instituição financeira,0,2021-11-01
Minas Gerais,Roubo de carga,23,2021-11-01
Minas Gerais,Roubo de veículo,220,2021-11-01
Minas Gerais,Roubo seguido de morte (latrocínio),7,2021-11-01
Minas Gerais,Tentativa de homicídio,174,2021-11-01
Minas Gerais,Estupro,85,2021-12-01
Minas Gerais,Furto de veículo,1305,2021-12-01
Minas Gerais,Homicídio doloso,210,2021-12-01
Minas Gerais,Lesão corporal seguida de morte,0,2021-12-01
Minas Gerais,Roubo a instituição financeira,0,2021-12-01
Minas Gerais,Roubo de carga,23,2021-12-01
Minas Gerais,Roubo de veículo,222,2021-12-01
Minas Gerais,Roubo seguido de morte (latrocínio),8,2021-12-01
Minas Gerais,Tentativa de homicídio,235,2021-12-01
Pará,Estupro,261,2021-01-01
Pará,Furto de veículo,272,2021-01-01
Pará,Homicídio doloso,211,2021-01-01
Pará,Lesão corporal seguida de morte,2,2021-01-01
Pará,Roubo a instituição financeira,0,2021-01-01
Pará,Roubo de carga,12,2021-01-01
Pará,Roubo de veículo,241,2021-01-01
Pará,Roubo seguido de morte (latrocínio),9,2021-01-01
Pará,Tentativa de homicídio,88,2021-01-01
Pará,Estupro,247,2021-02-01
Pará,Furto de veículo,199,2021-02-01
Pará,Homicídio doloso,163,2021-02-01
Pará,Lesão corporal seguida de morte,2,2021-02-01
Pará,Roubo a instituição financeira,0,2021-02-01
Pará,Roubo de carga,10,2021-02-01
Pará,Roubo de veículo,173,2021-02-01
Pará,Roubo seguido de morte (latrocínio),15,2021-02-01
Pará,Tentativa de homicídio,58,2021-02-01
Pará,Estupro,315,2021-03-01
Pará,Furto de veículo,196,2021-03-01
Pará,Homicídio doloso,166,2021-03-01
Pará,Lesão corporal seguida de morte,2,2021-03-01
Pará,Roubo a instituição financeira,0,2021-03-01
Pará,Roubo de carga,14,2021-03-01
Pará,Roubo de veículo,177,2021-03-01
Pará,Roubo seguido de morte (latrocínio),13,2021-03-01
Pará,Tentativa de homicídio,80,2021-03-01
Pará,Estupro,296,2021-04-01
Pará,Furto de veículo,216,2021-04-01
Pará,Homicídio doloso,156,2021-04-01
Pará,Lesão corporal seguida de morte,3,2021-04-01
Pará,Roubo a instituição financeira,0,2021-04-01
Pará,Roubo de carga,19,2021-04-01
Pará,Roubo de veículo,193,2021-04-01
Pará,Roubo seguido de morte (latrocínio),4,2021-04-01
Pará,Tentativa de homicídio,71,2021-04-01
Pará,Estupro,322,2021-05-01
Pará,Furto de veículo,230,2021-05-01
Pará,Homicídio doloso,202,2021-05-01
Pará,Lesão corporal seguida de morte,1,2021-05-01
Pará,Roubo a instituição financeira,0,2021-05-01
Pará,Roubo de carga,13,2021-05-01
Pará,Roubo de veículo,181,2021-05-01
Pará,Roubo seguido de morte (latrocínio),10,2021-05-01
Pará,Tentativa de homicídio,104,2021-05-01
Pará,Estupro,307,2021-06-01
Pará,Furto de veículo,218,2021-06-01
Pará,Homicídio doloso,172,2021-06-01
Pará,Lesão corporal seguida de morte,1,2021-06-01
Pará,Roubo a instituição financeira,0,2021-06-01
Pará,Roubo de carga,11,2021-06-01
Pará,Roubo de veículo,186,2021-06-01
Pará,Roubo seguido de morte (latrocínio),7,2021-06-01
Pará,Tentativa de homicídio,58,2021-06-01
Pará,Estupro,349,2021-07-01
Pará,Furto de veículo,306,2021-07-01
Pará,Homicídio doloso,141,2021-07-01
Pará,Lesão corporal seguida de morte,2,2021-07-01
Pará,Roubo a instituição financeira,0,2021-07-01
Pará,Roubo de carga,11,2021-07-01
Pará,Roubo de veículo,205,2021-07-01
Pará,Roubo seguido de morte (latrocínio),6,2021-07-01
Pará,Tentativa de homicídio,82,2021-07-01
Pará,Estupro,373,2021-08-01
Pará,Furto de veículo,278,2021-08-01
Pará,Homicídio doloso,210,2021-08-01
Pará,Lesão corporal seguida de morte,3,2021-08-01
Pará,Roubo a instituição financeira,0,2021-08-01
Pará,Roubo de carga,8,2021-08-01
Pará,Roubo de veículo,215,2021-08-01
Pará,Roubo seguido de morte (latrocínio),5,2021-08-01
Pará,Tentativa de homicídio,101,2021-08-01
Pará,Estupro,337,2021-09-01
Pará,Furto de veículo,200,2021-09-01
Pará,Homicídio doloso,161,2021-09-01
Pará,Lesão corporal seguida de morte,4,2021-09-01
Pará,Roubo a instituição financeira,0,2021-09-01
Pará,Roubo de carga,11,2021-09-01
Pará,Roubo de veículo,199,2021-09-01
Pará,Roubo seguido de morte (latrocínio),8,2021-09-01
Pará,Tentativa de homicídio,104,2021-09-01
Pará,Estupro,335,2021-10-01
Pará,Furto de veículo,317,2021-10-01
Pará,Homicídio doloso,184,2021-10-01
Pará,Lesão corporal seguida de morte,4,2021-10-01
Pará,Roubo a instituição financeira,0,2021-10-01
Pará,Roubo de carga,6,2021-10-01
Pará,Roubo de veículo,220,2021-10-01
Pará,Roubo seguido de morte (latrocínio),8,2021-10-01
Pará,Tentativa de homicídio,108,2021-10-01
Pará,Estupro,318,2021-11-01
Pará,Furto de veículo,301,2021-11-01
Pará,Homicídio doloso,168,2021-11-01
Pará,Lesão corporal seguida de morte,1,2021-11-01
Pará,Roubo a instituição financeira,3,2021-11-01
Pará,Roubo de carga,10,2021-11-01
Pará,Roubo de veículo,254,2021-11-01
Pará,Roubo seguido de morte (latrocínio),8,2021-11-01
Pará,Tentativa de homicídio,103,2021-11-01
Pará,Estupro,225,2021-12-01
Pará,Furto de veículo,285,2021-12-01
Pará,Homicídio doloso,169,2021-12-01
Pará,Lesão corporal seguida de morte,5,2021-12-01
Pará,Roubo a instituição financeira,0,2021-12-01
Pará,Roubo de carga,19,2021-12-01
Pará,Roubo de veículo,264,2021-12-01
Pará,Roubo seguido de morte (latrocínio),9,2021-12-01
Pará,Tentativa de homicídio,80,2021-12-01
Paraíba,Estupro,20,2021-01-01
Paraíba,Furto de veículo,50,2021-01-01
Paraíba,Homicídio doloso,107,2021-01-01
Paraíba,Lesão corporal seguida de morte,0,2021-01-01
Paraíba,Roubo a instituição financeira,1,2021-01-01
Paraíba,Roubo de carga,2,2021-01-01
Paraíba,Roubo de veículo,156,2021-01-01
Paraíba,Roubo seguido de morte (latrocínio),0,2021-01-01
Paraíba,Tentativa de homicídio,34,2021-01-01
Paraíba,Estupro,13,2021-02-01
Paraíba,Furto de veículo,39,2021-02-01
Paraíba,Homicídio doloso,90,2021-02-01
Paraíba,Lesão corporal seguida de morte,1,2021-02-01
Paraíba,Roubo a instituição financeira,1,2021-02-01
Paraíba,Roubo de carga,3,2021-02-01
Paraíba,Roubo de veículo,127,2021-02-01
Paraíba,Roubo seguido de morte (latrocínio),2,2021-02-01
Paraíba,Tentativa de homicídio,24,2021-02-01
Paraíba,Estupro,19,2021-03-01
Paraíba,Furto de veículo,33,2021-03-01
Paraíba,Homicídio doloso,100,2021-03-01
Paraíba,Lesão corporal seguida de morte,0,2021-03-01
Paraíba,Roubo a instituição financeira,0,2021-03-01
Paraíba,Roubo de carga,1,2021-03-01
Paraíba,Roubo de veículo,165,2021-03-01
Paraíba,Roubo seguido de morte (latrocínio),0,2021-03-01
Paraíba,Tentativa de homicídio,27,2021-03-01
Paraíba,Estupro,17,2021-04-01
Paraíba,Furto de veículo,46,2021-04-01
Paraíba,Homicídio doloso,102,2021-04-01
Paraíba,Lesão corporal seguida de morte,0,2021-04-01
Paraíba,Roubo a instituição financeira,2,2021-04-01
Paraíba,Roubo de carga,1,2021-04-01
Paraíba,Roubo de veículo,145,2021-04-01
Paraíba,Roubo seguido de morte (latrocínio),3,2021-04-01
Paraíba,Tentativa de homicídio,24,2021-04-01
Paraíba,Estupro,21,2021-05-01
Paraíba,Furto de veículo,60,2021-05-01
Paraíba,Homicídio doloso,89,2021-05-01
Paraíba,Lesão corporal seguida de morte,0,2021-05-01
Paraíba,Roubo a instituição financeira,0,2021-05-01
Paraíba,Roubo de carga,2,2021-05-01
Paraíba,Roubo de veículo,227,2021-05-01
Paraíba,Roubo seguido de morte (latrocínio),1,2021-05-01
Paraíba,Tentativa de homicídio,34,2021-05-01
Paraíba,Estupro,17,2021-06-01
Paraíba,Furto de veículo,65,2021-06-01
Paraíba,Homicídio doloso,103,2021-06-01
Paraíba,Lesão corporal seguida de morte,1,2021-06-01
Paraíba,Roubo a instituição financeira,3,2021-06-01
Paraíba,Roubo de carga,3,2021-06-01
Paraíba,Roubo de veículo,203,2021-06-01
Paraíba,Roubo seguido de morte (latrocínio),4,2021-06-01
Paraíba,Tentativa de homicídio,43,2021-06-01
Paraíba,Estupro,38,2021-07-01
Paraíba,Furto de veículo,65,2021-07-01
